Challenge,Frame,Source,Observed,Blocked,TargetEnvelope
undetected_sink,125,100,100,0,0
undetected_sink,126,100,100,0,0
undetected_sink,127,100,100,0,0
undetected_sink,128,100,100,0,0
undetected_sink,129,100,100,0,0
undetected_sink,130,100,100,0,0
undetected_sink,131,100,100,0,0
undetected_sink,132,100,100,0,0
undetected_sink,133,100,100,0,0
undetected_sink,134,100,100,0,0
undetected_sink,135,100,100,0,0
undetected_sink,136,100,100,0,0
undetected_sink,137,100,100,0,0
undetected_sink,138,100,100,0,0
undetected_sink,139,100,100,0,0
undetected_sink,140,100,100,0,0
undetected_sink,141,100,100,0,0
undetected_sink,142,100,100,0,0
undetected_sink,143,100,100,0,0
undetected_sink,144,100,100,0,0
undetected_sink,145,100,100,0,0
undetected_sink,146,100,100,0,0
undetected_sink,147,100,100,0,0
undetected_sink,148,100,100,0,0
undetected_sink,149,100,100,0,0
undetected_sink,150,100,100,0,0
undetected_sink,151,100,100,0,0
undetected_sink,152,100,100,0,0
undetected_sink,153,100,100,0,0
undetected_sink,154,100,100,0,0
undetected_sink,155,100,100,0,0
undetected_sink,156,100,100,0,0
undetected_sink,157,100,100,0,0
undetected_sink,158,100,100,0,0
undetected_sink,159,100,100,0,0
undetected_sink,160,100,100,0,0
reference_neighbor,1,100,100,0,0
reference_neighbor,2,100,100,0,0
reference_neighbor,3,100,100,0,0
reference_neighbor,4,100,100,0,0
reference_neighbor,5,100,100,0,0
reference_neighbor,6,100,100,0,0
reference_neighbor,7,100,100,0,0
reference_neighbor,8,100,100,0,0
reference_neighbor,9,100,100,0,0
reference_neighbor,10,100,100,0,0
reference_neighbor,11,100,100,0,0
reference_neighbor,12,100,100,0,0
reference_neighbor,13,100,100,0,0
reference_neighbor,14,100,100,0,0
reference_neighbor,15,100,100,0,0
reference_neighbor,16,100,100,0,0
reference_neighbor,17,100,100,0,0
reference_neighbor,18,100,100,0,0
reference_neighbor,19,100,100,0,0
reference_neighbor,20,100,100,0,0
reference_neighbor,21,100,100,0,0
reference_neighbor,22,100,100,0,0
reference_neighbor,23,100,100,0,0
reference_neighbor,24,100,100,0,0
reference_neighbor,25,100,100,0,0
reference_neighbor,26,100,100,0,0
reference_neighbor,27,100,100,0,0
reference_neighbor,28,100,100,0,0
reference_neighbor,29,100,100,0,0
reference_neighbor,30,100,100,0,0
reference_neighbor,31,100,100,0,0
reference_neighbor,32,100,100,0,0
reference_neighbor,33,100,100,0,0
reference_neighbor,34,100,100,0,0
reference_neighbor,35,100,100,0,0
reference_neighbor,36,100,100,0,0
reference_neighbor,37,100,100,0,0
reference_neighbor,38,100,100,0,0
reference_neighbor,39,100,100,0,0
reference_neighbor,40,100,100,0,0
reference_neighbor,41,100,100,0,0
reference_neighbor,42,100,100,0,0
reference_neighbor,43,100,100,0,0
reference_neighbor,44,100,100,0,0
reference_neighbor,45,100,100,0,0
reference_neighbor,46,100,100,0,0
reference_neighbor,47,100,100,0,0
reference_neighbor,48,100,100,0,0
reference_neighbor,49,100,100,0,0
reference_neighbor,50,100,100,0,0
reference_neighbor,51,100,100,0,0
reference_neighbor,52,100,100,0,0
reference_neighbor,53,100,100,0,0
reference_neighbor,54,100,100,0,0
reference_neighbor,55,100,100,0,0
reference_neighbor,56,100,100,0,0
reference_neighbor,57,100,100,0,0
reference_neighbor,58,100,100,0,0
reference_neighbor,59,100,100,0,0
reference_neighbor,60,100,100,0,0
reference_neighbor,61,100,100,0,0
reference_neighbor,62,100,100,0,0
reference_neighbor,63,100,100,0,0
reference_neighbor,64,100,100,0,0
reference_neighbor,65,150,150,1,0
reference_neighbor,66,150,150,1,0
reference_neighbor,67,150,150,1,0
reference_neighbor,68,100,100,0,0
reference_neighbor,69,100,100,0,0
reference_neighbor,70,100,100,0,0
reference_neighbor,71,100,100,0,0
reference_neighbor,72,100,100,0,0
reference_neighbor,73,100,100,0,0
reference_neighbor,74,100,100,0,0
reference_neighbor,75,100,101.818181818182,0,0.0909090909090909
reference_neighbor,76,100,103.636363636364,0,0.181818181818182
reference_neighbor,77,100,105.454545454545,0,0.272727272727273
reference_neighbor,78,100,107.272727272727,0,0.363636363636364
reference_neighbor,79,100,109.090909090909,0,0.454545454545455
reference_neighbor,80,100,110.909090909091,0,0.545454545454545
reference_neighbor,81,100,112.727272727273,0,0.636363636363636
reference_neighbor,82,100,114.545454545455,0,0.727272727272727
reference_neighbor,83,100,116.363636363636,0,0.818181818181818
reference_neighbor,84,100,118.181818181818,0,0.909090909090909
reference_neighbor,85,100,120,0,1
reference_neighbor,86,100,119.230769230769,0,0.961538461538462
reference_neighbor,87,100,118.461538461538,0,0.923076923076923
reference_neighbor,88,100,117.692307692308,0,0.884615384615385
reference_neighbor,89,100,116.923076923077,0,0.846153846153846
reference_neighbor,90,100,116.153846153846,0,0.807692307692308
reference_neighbor,91,100,115.384615384615,0,0.769230769230769
reference_neighbor,92,100,114.615384615385,0,0.730769230769231
reference_neighbor,93,100,113.846153846154,0,0.692307692307692
reference_neighbor,94,100,113.076923076923,0,0.653846153846154
reference_neighbor,95,100,112.307692307692,0,0.615384615384615
reference_neighbor,96,100,111.538461538462,0,0.576923076923077
reference_neighbor,97,100,110.769230769231,0,0.538461538461538
reference_neighbor,98,100,110,0,0.5
reference_neighbor,99,100,109.230769230769,0,0.461538461538462
reference_neighbor,100,100,108.461538461538,0,0.423076923076923
reference_neighbor,101,100,107.692307692308,0,0.384615384615385
reference_neighbor,102,100,106.923076923077,0,0.346153846153846
reference_neighbor,103,100,106.153846153846,0,0.307692307692308
reference_neighbor,104,100,105.384615384615,0,0.269230769230769
reference_neighbor,105,100,104.615384615385,0,0.230769230769231
reference_neighbor,106,100,103.846153846154,0,0.192307692307692
reference_neighbor,107,100,103.076923076923,0,0.153846153846154
reference_neighbor,108,100,102.307692307692,0,0.115384615384615
reference_neighbor,109,100,101.538461538462,0,0.0769230769230769
reference_neighbor,110,100,100.769230769231,0,0.0384615384615385
reference_neighbor,111,100,100,0,0
reference_neighbor,112,100,100,0,0
reference_neighbor,113,100,100,0,0
reference_neighbor,114,100,100,0,0
reference_neighbor,115,100,100,0,0
reference_neighbor,116,100,100,0,0
reference_neighbor,117,100,100,0,0
reference_neighbor,118,100,100,0,0
reference_neighbor,119,100,100,0,0
reference_neighbor,120,100,100,0,0
reference_neighbor,121,100,100,0,0
reference_neighbor,122,100,100,0,0
reference_neighbor,123,100,100,0,0
reference_neighbor,124,100,100,0,0
reference_neighbor,125,100,100,0,0
reference_neighbor,126,100,100,0,0
reference_neighbor,127,100,100,0,0
reference_neighbor,128,100,100,0,0
reference_neighbor,129,100,100,0,0
reference_neighbor,130,100,100,0,0
reference_neighbor,131,100,100,0,0
reference_neighbor,132,100,100,0,0
reference_neighbor,133,100,100,0,0
reference_neighbor,134,100,100,0,0
reference_neighbor,135,100,100,0,0
reference_neighbor,136,100,100,0,0
reference_neighbor,137,100,100,0,0
reference_neighbor,138,100,100,0,0
reference_neighbor,139,100,100,0,0
reference_neighbor,140,100,100,0,0
reference_neighbor,141,100,100,0,0
reference_neighbor,142,100,100,0,0
reference_neighbor,143,100,100,0,0
reference_neighbor,144,100,100,0,0
reference_neighbor,145,100,100,0,0
reference_neighbor,146,100,100,0,0
reference_neighbor,147,100,100,0,0
reference_neighbor,148,100,100,0,0
reference_neighbor,149,100,100,0,0
reference_neighbor,150,100,100,0,0
reference_neighbor,151,100,100,0,0
reference_neighbor,152,100,100,0,0
reference_neighbor,153,100,100,0,0
reference_neighbor,154,100,100,0,0
reference_neighbor,155,100,100,0,0
reference_neighbor,156,100,100,0,0
reference_neighbor,157,100,100,0,0
reference_neighbor,158,100,100,0,0
reference_neighbor,159,100,100,0,0
reference_neighbor,160,100,100,0,0
before_reference_neighbor,1,100,100,0,0
before_reference_neighbor,2,100,100,0,0
before_reference_neighbor,3,100,100,0,0
before_reference_neighbor,4,100,100,0,0
before_reference_neighbor,5,100,100,0,0
before_reference_neighbor,6,100,100,0,0
before_reference_neighbor,7,100,100,0,0
before_reference_neighbor,8,100,100,0,0
before_reference_neighbor,9,100,100,0,0
before_reference_neighbor,10,100,100,0,0
before_reference_neighbor,11,100,100,0,0
before_reference_neighbor,12,100,100,0,0
before_reference_neighbor,13,100,100,0,0
before_reference_neighbor,14,100,100,0,0
before_reference_neighbor,15,100,100,0,0
before_reference_neighbor,16,100,100,0,0
before_reference_neighbor,17,100,100,0,0
before_reference_neighbor,18,100,100,0,0
before_reference_neighbor,19,100,100,0,0
before_reference_neighbor,20,100,100,0,0
before_reference_neighbor,21,100,100,0,0
before_reference_neighbor,22,100,100,0,0
before_reference_neighbor,23,100,100,0,0
before_reference_neighbor,24,100,100,0,0
before_reference_neighbor,25,100,100,0,0
before_reference_neighbor,26,100,100,0,0
before_reference_neighbor,27,100,100,0,0
before_reference_neighbor,28,100,100,0,0
before_reference_neighbor,29,100,100,0,0
before_reference_neighbor,30,100,100,0,0
before_reference_neighbor,31,100,100,0,0
before_reference_neighbor,32,100,100,0,0
before_reference_neighbor,33,100,100,0,0
before_reference_neighbor,34,100,100,0,0
before_reference_neighbor,35,100,100,0,0
before_reference_neighbor,36,100,100,0,0
before_reference_neighbor,37,100,100,0,0
before_reference_neighbor,38,100,100,0,0
before_reference_neighbor,39,100,100,0,0
before_reference_neighbor,40,100,100,0,0
before_reference_neighbor,41,100,100,0,0
before_reference_neighbor,42,100,100,0,0
before_reference_neighbor,43,100,100,0,0
before_reference_neighbor,44,100,100,0,0
before_reference_neighbor,45,150,150,1,0
before_reference_neighbor,46,150,150,1,0
before_reference_neighbor,47,150,150,1,0
before_reference_neighbor,48,100,100,0,0
before_reference_neighbor,49,100,100,0,0
before_reference_neighbor,50,100,100,0,0
before_reference_neighbor,51,100,100,0,0
before_reference_neighbor,52,100,100,0,0
before_reference_neighbor,53,100,100,0,0
before_reference_neighbor,54,100,100,0,0
before_reference_neighbor,55,100,100,0,0
before_reference_neighbor,56,100,100,0,0
before_reference_neighbor,57,100,100,0,0
before_reference_neighbor,58,100,100,0,0
before_reference_neighbor,59,100,100,0,0
before_reference_neighbor,60,100,100,0,0
before_reference_neighbor,61,100,100,0,0
before_reference_neighbor,62,100,100,0,0
before_reference_neighbor,63,100,100,0,0
before_reference_neighbor,64,100,100,0,0
before_reference_neighbor,65,100,100,0,0
before_reference_neighbor,66,100,100,0,0
before_reference_neighbor,67,100,100,0,0
before_reference_neighbor,68,100,100,0,0
before_reference_neighbor,69,100,100,0,0
before_reference_neighbor,70,100,100,0,0
before_reference_neighbor,71,100,100,0,0
before_reference_neighbor,72,100,100,0,0
before_reference_neighbor,73,100,100,0,0
before_reference_neighbor,74,100,100,0,0
before_reference_neighbor,75,100,101.818181818182,0,0.0909090909090909
before_reference_neighbor,76,100,103.636363636364,0,0.181818181818182
before_reference_neighbor,77,100,105.454545454545,0,0.272727272727273
before_reference_neighbor,78,100,107.272727272727,0,0.363636363636364
before_reference_neighbor,79,100,109.090909090909,0,0.454545454545455
before_reference_neighbor,80,100,110.909090909091,0,0.545454545454545
before_reference_neighbor,81,100,112.727272727273,0,0.636363636363636
before_reference_neighbor,82,100,114.545454545455,0,0.727272727272727
before_reference_neighbor,83,100,116.363636363636,0,0.818181818181818
before_reference_neighbor,84,100,118.181818181818,0,0.909090909090909
before_reference_neighbor,85,100,120,0,1
before_reference_neighbor,86,100,119.230769230769,0,0.961538461538462
before_reference_neighbor,87,100,118.461538461538,0,0.923076923076923
before_reference_neighbor,88,100,117.692307692308,0,0.884615384615385
before_reference_neighbor,89,100,116.923076923077,0,0.846153846153846
before_reference_neighbor,90,100,116.153846153846,0,0.807692307692308
before_reference_neighbor,91,100,115.384615384615,0,0.769230769230769
before_reference_neighbor,92,100,114.615384615385,0,0.730769230769231
before_reference_neighbor,93,100,113.846153846154,0,0.692307692307692
before_reference_neighbor,94,100,113.076923076923,0,0.653846153846154
before_reference_neighbor,95,100,112.307692307692,0,0.615384615384615
before_reference_neighbor,96,100,111.538461538462,0,0.576923076923077
before_reference_neighbor,97,100,110.769230769231,0,0.538461538461538
before_reference_neighbor,98,100,110,0,0.5
before_reference_neighbor,99,100,109.230769230769,0,0.461538461538462
before_reference_neighbor,100,100,108.461538461538,0,0.423076923076923
before_reference_neighbor,101,100,107.692307692308,0,0.384615384615385
before_reference_neighbor,102,100,106.923076923077,0,0.346153846153846
before_reference_neighbor,103,100,106.153846153846,0,0.307692307692308
before_reference_neighbor,104,100,105.384615384615,0,0.269230769230769
before_reference_neighbor,105,100,104.615384615385,0,0.230769230769231
before_reference_neighbor,106,100,103.846153846154,0,0.192307692307692
before_reference_neighbor,107,100,103.076923076923,0,0.153846153846154
before_reference_neighbor,108,100,102.307692307692,0,0.115384615384615
before_reference_neighbor,109,100,101.538461538462,0,0.0769230769230769
before_reference_neighbor,110,100,100.769230769231,0,0.0384615384615385
before_reference_neighbor,111,100,100,0,0
before_reference_neighbor,112,100,100,0,0
before_reference_neighbor,113,100,100,0,0
before_reference_neighbor,114,100,100,0,0
before_reference_neighbor,115,100,100,0,0
before_reference_neighbor,116,100,100,0,0
before_reference_neighbor,117,100,100,0,0
before_reference_neighbor,118,100,100,0,0
before_reference_neighbor,119,100,100,0,0
before_reference_neighbor,120,100,100,0,0
before_reference_neighbor,121,100,100,0,0
before_reference_neighbor,122,100,100,0,0
before_reference_neighbor,123,100,100,0,0
before_reference_neighbor,124,100,100,0,0
before_reference_neighbor,125,100,100,0,0
before_reference_neighbor,126,100,100,0,0
before_reference_neighbor,127,100,100,0,0
before_reference_neighbor,128,100,100,0,0
before_reference_neighbor,129,100,100,0,0
before_reference_neighbor,130,100,100,0,0
before_reference_neighbor,131,100,100,0,0
before_reference_neighbor,132,100,100,0,0
before_reference_neighbor,133,100,100,0,0
before_reference_neighbor,134,100,100,0,0
before_reference_neighbor,135,100,100,0,0
before_reference_neighbor,136,100,100,0,0
before_reference_neighbor,137,100,100,0,0
before_reference_neighbor,138,100,100,0,0
before_reference_neighbor,139,100,100,0,0
before_reference_neighbor,140,100,100,0,0
before_reference_neighbor,141,100,100,0,0
before_reference_neighbor,142,100,100,0,0
before_reference_neighbor,143,100,100,0,0
before_reference_neighbor,144,100,100,0,0
before_reference_neighbor,145,100,100,0,0
before_reference_neighbor,146,100,100,0,0
before_reference_neighbor,147,100,100,0,0
before_reference_neighbor,148,100,100,0,0
before_reference_neighbor,149,100,100,0,0
before_reference_neighbor,150,100,100,0,0
before_reference_neighbor,151,100,100,0,0
before_reference_neighbor,152,100,100,0,0
before_reference_neighbor,153,100,100,0,0
before_reference_neighbor,154,100,100,0,0
before_reference_neighbor,155,100,100,0,0
before_reference_neighbor,156,100,100,0,0
before_reference_neighbor,157,100,100,0,0
before_reference_neighbor,158,100,100,0,0
before_reference_neighbor,159,100,100,0,0
before_reference_neighbor,160,100,100,0,0
nonfinite_added,1,100,100,0,0
nonfinite_added,2,100,100,0,0
nonfinite_added,3,100,100,0,0
nonfinite_added,4,100,100,0,0
nonfinite_added,5,100,100,0,0
nonfinite_added,6,100,100,0,0
nonfinite_added,7,100,100,0,0
nonfinite_added,8,100,100,0,0
nonfinite_added,9,100,100,0,0
nonfinite_added,10,100,100,0,0
nonfinite_added,11,100,100,0,0
nonfinite_added,12,100,100,0,0
nonfinite_added,13,100,100,0,0
nonfinite_added,14,100,100,0,0
nonfinite_added,15,100,100,0,0
nonfinite_added,16,100,100,0,0
nonfinite_added,17,100,100,0,0
nonfinite_added,18,100,100,0,0
nonfinite_added,19,100,100,0,0
nonfinite_added,20,100,100,0,0
nonfinite_added,21,100,100,0,0
nonfinite_added,22,100,100,0,0
nonfinite_added,23,100,100,0,0
nonfinite_added,24,100,100,0,0
nonfinite_added,25,100,100,0,0
nonfinite_added,26,100,100,0,0
nonfinite_added,27,100,100,0,0
nonfinite_added,28,100,100,0,0
nonfinite_added,29,100,100,0,0
nonfinite_added,30,100,100,0,0
nonfinite_added,31,100,100,0,0
nonfinite_added,32,100,100,0,0
nonfinite_added,33,100,100,0,0
nonfinite_added,34,100,100,0,0
nonfinite_added,35,100,100,0,0
nonfinite_added,36,100,100,0,0
nonfinite_added,37,100,100,0,0
nonfinite_added,38,100,100,0,0
nonfinite_added,39,100,100,0,0
nonfinite_added,40,100,100,0,0
nonfinite_added,41,100,100,0,0
nonfinite_added,42,100,100,0,0
nonfinite_added,43,100,100,0,0
nonfinite_added,44,100,100,0,0
nonfinite_added,45,100,100,0,0
nonfinite_added,46,100,100,0,0
nonfinite_added,47,100,100,0,0
nonfinite_added,48,100,100,0,0
nonfinite_added,49,100,100,0,0
nonfinite_added,50,100,100,0,0
nonfinite_added,51,100,100,0,0
nonfinite_added,52,100,100,0,0
nonfinite_added,53,100,100,0,0
nonfinite_added,54,100,100,0,0
nonfinite_added,55,100,100,0,0
nonfinite_added,56,100,100,0,0
nonfinite_added,57,100,100,0,0
nonfinite_added,58,100,100,0,0
nonfinite_added,59,100,100,0,0
nonfinite_added,60,100,100,0,0
nonfinite_added,61,100,100,0,0
nonfinite_added,62,100,100,0,0
nonfinite_added,63,100,100,0,0
nonfinite_added,64,100,100,0,0
nonfinite_added,65,100,100,0,0
nonfinite_added,66,100,100,0,0
nonfinite_added,67,100,100,0,0
nonfinite_added,68,100,100,0,0
nonfinite_added,69,100,100,0,0
nonfinite_added,70,100,100,0,0
nonfinite_added,71,100,100,0,0
nonfinite_added,72,100,100,0,0
nonfinite_added,73,100,100,0,0
nonfinite_added,74,100,100,0,0
nonfinite_added,75,100,101.818181818182,0,0.0909090909090909
nonfinite_added,76,100,103.636363636364,0,0.181818181818182
nonfinite_added,77,100,105.454545454545,0,0.272727272727273
nonfinite_added,78,100,107.272727272727,0,0.363636363636364
nonfinite_added,79,100,109.090909090909,0,0.454545454545455
nonfinite_added,80,100,NaN,0,0.545454545454545
nonfinite_added,81,100,112.727272727273,0,0.636363636363636
nonfinite_added,82,100,114.545454545455,0,0.727272727272727
nonfinite_added,83,100,116.363636363636,0,0.818181818181818
nonfinite_added,84,100,118.181818181818,0,0.909090909090909
nonfinite_added,85,100,120,0,1
nonfinite_added,86,100,119.230769230769,0,0.961538461538462
nonfinite_added,87,100,118.461538461538,0,0.923076923076923
nonfinite_added,88,100,117.692307692308,0,0.884615384615385
nonfinite_added,89,100,116.923076923077,0,0.846153846153846
nonfinite_added,90,100,116.153846153846,0,0.807692307692308
nonfinite_added,91,100,115.384615384615,0,0.769230769230769
nonfinite_added,92,100,114.615384615385,0,0.730769230769231
nonfinite_added,93,100,113.846153846154,0,0.692307692307692
nonfinite_added,94,100,113.076923076923,0,0.653846153846154
nonfinite_added,95,100,112.307692307692,0,0.615384615384615
nonfinite_added,96,100,111.538461538462,0,0.576923076923077
nonfinite_added,97,100,110.769230769231,0,0.538461538461538
nonfinite_added,98,100,110,0,0.5
nonfinite_added,99,100,109.230769230769,0,0.461538461538462
nonfinite_added,100,100,108.461538461538,0,0.423076923076923
nonfinite_added,101,100,107.692307692308,0,0.384615384615385
nonfinite_added,102,100,106.923076923077,0,0.346153846153846
nonfinite_added,103,100,106.153846153846,0,0.307692307692308
nonfinite_added,104,100,105.384615384615,0,0.269230769230769
nonfinite_added,105,100,104.615384615385,0,0.230769230769231
nonfinite_added,106,100,103.846153846154,0,0.192307692307692
nonfinite_added,107,100,103.076923076923,0,0.153846153846154
nonfinite_added,108,100,102.307692307692,0,0.115384615384615
nonfinite_added,109,100,101.538461538462,0,0.0769230769230769
nonfinite_added,110,100,100.769230769231,0,0.0384615384615385
nonfinite_added,111,100,100,0,0
nonfinite_added,112,100,100,0,0
nonfinite_added,113,100,100,0,0
nonfinite_added,114,100,100,0,0
nonfinite_added,115,100,100,0,0
nonfinite_added,116,100,100,0,0
nonfinite_added,117,100,100,0,0
nonfinite_added,118,100,100,0,0
nonfinite_added,119,100,100,0,0
nonfinite_added,120,100,100,0,0
nonfinite_added,121,100,100,0,0
nonfinite_added,122,100,100,0,0
nonfinite_added,123,100,100,0,0
nonfinite_added,124,100,100,0,0
nonfinite_added,125,100,100,0,0
nonfinite_added,126,100,100,0,0
nonfinite_added,127,100,100,0,0
nonfinite_added,128,100,100,0,0
nonfinite_added,129,100,100,0,0
nonfinite_added,130,100,100,0,0
nonfinite_added,131,100,100,0,0
nonfinite_added,132,100,100,0,0
nonfinite_added,133,100,100,0,0
nonfinite_added,134,100,100,0,0
nonfinite_added,135,100,100,0,0
nonfinite_added,136,100,100,0,0
nonfinite_added,137,100,100,0,0
nonfinite_added,138,100,100,0,0
nonfinite_added,139,100,100,0,0
nonfinite_added,140,100,100,0,0
nonfinite_added,141,100,100,0,0
nonfinite_added,142,100,100,0,0
nonfinite_added,143,100,100,0,0
nonfinite_added,144,100,100,0,0
nonfinite_added,145,100,100,0,0
nonfinite_added,146,100,100,0,0
nonfinite_added,147,100,100,0,0
nonfinite_added,148,100,100,0,0
nonfinite_added,149,100,100,0,0
nonfinite_added,150,100,100,0,0
nonfinite_added,151,100,100,0,0
nonfinite_added,152,100,100,0,0
nonfinite_added,153,100,100,0,0
nonfinite_added,154,100,100,0,0
nonfinite_added,155,100,100,0,0
nonfinite_added,156,100,100,0,0
nonfinite_added,157,100,100,0,0
nonfinite_added,158,100,100,0,0
nonfinite_added,159,100,100,0,0
nonfinite_added,160,100,100,0,0
