RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,SourceRawSHA256,Session,Case,Role
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,43,4,170,454,456,454,456,379,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,43,5,171,461,464,461,463,341,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,43,6,172,568,576,572,574,306,20,20,0,0,0,80.8057189542484,80.8057189542484,valid,valid,0.105212817801109,0.105212817801109,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,44,1,173,264,286,269,279,1146,20,20,0,0,0,79.9251745200698,79.9251745200698,valid,valid,0.0609563373246684,0.0609563373246684,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,45,1,174,294,311,297,311,843,20,20,0,0,0,98.5629893238434,98.5629893238434,valid,valid,0.0658405605582476,0.0658405605582476,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,45,2,175,316,318,316,318,379,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,45,3,176,326,328,326,328,309,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,45,4,177,330,351,330,332,296,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,46,1,178,297,311,307,309,280,20,20,0,0,0,100.046607142857,100.046607142857,valid,valid,0.076787425860447,0.076787425860447,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,47,1,179,342,360,351,358,536,20,20,0,0,0,116.539925373134,116.539925373134,valid,valid,0.15676518520653,0.15676518520653,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,48,1,180,331,349,339,341,471,20,20,0,0,0,87.7571125265393,87.7571125265393,valid,valid,0.0871107283178816,0.0871107283178816,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,49,1,181,355,374,370,372,1014,20,20,0,0,0,111.272781065089,111.272781065089,valid,valid,0.125556365028636,0.125556365028636,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,50,1,182,397,402,398,402,659,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,50,2,183,406,412,409,412,635,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,50,3,184,417,419,417,419,1457,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,50,4,185,421,428,421,428,1784,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,50,5,186,431,436,431,436,564,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,51,1,187,394,409,404,406,178,20,20,0,0,0,101.651966292135,101.651966292135,valid,valid,0.108104597920311,0.108104597920311,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,52,1,188,404,417,411,413,357,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,53,1,189,404,426,412,414,260,20,20,0,0,0,113.449423076923,113.449423076923,valid,valid,0.113668069641335,0.113668069641335,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,54,1,190,454,468,456,458,232,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,55,1,191,467,472,468,470,327,20,20,0,0,0,131.179357798165,131.179357798165,valid,valid,0.0724001151631924,0.0724001151631924,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,56,1,192,486,499,488,490,208,20,20,0,0,0,108.376442307692,108.376442307692,valid,valid,0.100446715729983,0.100446715729983,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,57,1,193,512,527,512,527,724,20,20,0,0,0,85.4096685082873,85.4096685082873,valid,valid,0.102829068868599,0.102829068868599,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,57,2,194,530,547,530,547,772,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,sink,57,3,195,549,567,549,567,1048,20,2,0,18,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,1,1,1,142,156,142,156,3684,20,20,0,0,0,120.128325190011,120.128325190011,valid,valid,0.0164031293444683,0.0164031293444683,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,1,2,2,241,254,241,254,5408,20,20,0,0,0,108.254151257396,108.254151257396,valid,valid,0.0448288799616765,0.0448288799616765,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,1,3,3,330,345,330,345,6930,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,1,4,4,442,459,442,459,6634,20,20,0,0,0,115.675753693096,115.675753693096,valid,valid,0.0247461877255974,0.0247461877255974,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,2,1,5,138,169,138,169,4407,20,20,0,0,0,106.796346721125,106.796346721125,valid,valid,0.0187410430010316,0.0187410430010316,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,2,2,6,174,188,174,188,3703,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,2,3,7,369,396,369,396,3219,20,20,0,0,0,100.070177073625,100.070177073625,valid,valid,0.0481212470031129,0.0481212470031129,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,2,4,8,590,600,590,600,2594,20,20,0,0,0,98.128700848111,98.128700848111,valid,valid,0.00788129132727957,0.00788129132727957,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,1,9,27,36,27,36,1538,20,20,0,0,0,126.307119635891,126.307119635891,valid,valid,0.015348731740677,0.015348731740677,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,2,10,123,147,123,147,8565,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,3,11,200,214,200,214,13412,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,4,12,240,260,240,260,15281,20,20,0,0,0,108.281627511289,108.281627511289,valid,valid,0.0348722666110576,0.0348722666110576,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,5,13,291,301,291,301,15744,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,6,14,308,318,308,318,8726,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,7,15,320,330,320,330,4138,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,8,16,375,387,375,387,4456,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,9,17,390,399,390,399,5257,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,10,18,437,447,437,447,4630,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,3,11,19,542,555,542,555,15276,20,20,0,0,0,102.820139434407,102.820139434407,valid,valid,0.0415110215448344,0.0415110215448344,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,4,1,20,169,186,169,186,3093,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,4,2,21,196,209,196,209,6183,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,4,3,22,324,334,324,334,3463,20,20,0,0,0,104.686139185677,104.686139185677,valid,valid,0.0374478557662154,0.0374478557662154,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,4,4,23,392,403,392,403,5503,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,4,5,24,442,452,442,452,9280,20,20,0,0,0,103.45578125,103.45578125,valid,valid,0.0200093295314564,0.0200093295314564,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,4,6,25,534,544,534,544,3713,20,2,0,18,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,5,1,26,199,208,199,208,5810,20,20,0,0,0,97.8784337349397,97.8784337349397,valid,valid,0.0283753231422519,0.0283753231422519,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,5,2,27,389,398,389,398,6963,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,6,1,28,2,14,2,14,2339,20,1,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,6,2,29,267,278,267,278,9977,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,6,3,30,289,298,289,298,8947,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,7,1,31,122,131,122,131,3291,20,20,0,0,0,93.2452294135521,93.2452294135521,valid,valid,0.0734413475671541,0.0734413475671541,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,7,2,32,535,544,535,544,4350,20,20,0,0,0,80.8072528735632,80.8072528735632,valid,valid,0.0391493536983351,0.0391493536983351,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,8,1,33,144,153,144,153,5869,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,9,1,34,174,185,174,185,1023,20,20,0,0,0,40.528201368524,40.528201368524,valid,valid,0.126449728475519,0.126449728475519,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,9,2,35,447,456,447,456,1138,20,20,0,0,0,41.6663005272408,41.6663005272408,valid,valid,0.10202725858751,0.10202725858751,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,10,1,36,55,64,55,64,2894,20,20,0,0,0,64.5467000691085,64.5467000691085,valid,valid,0.0546571258869535,0.0546571258869535,0,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,11,1,37,59,83,59,83,10583,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/single_noise,surge,12,1,38,54,67,54,67,4664,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,084ea277a7b2abf543a42038829131b6b1246b06fdc524f5458fb0f9c361a56a,M400-01-baseline-awake,single_noise,BOI_reference
